Department,JobRole,Attrition,MaritalStatus,EmployeeNumber,ï»¿Age,DailyRate,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IndiceDeBurnout,IndiceDeSatisfacaoGeral,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,JobRole_TargetEncoded,MaritalStatus_TargetEncoded,EducationField_TargetEncoded,IndiceDeBurnout^2,MonthlyIncome^2,MonthlyIncome_X_IndiceDeBurnout,YearsAtCompany_X_IndiceDeBurnout,MonthlyIncome_X_IndiceDeSatisfacaoGeral,YearsAtCompany_X_IndiceDeSatisfacaoGeral,IndiceDeBurnout_X_IndiceDeSatisfacaoGeral
Sales,Sales Executive,No,Married,128,24,1353,3,2,33,3,2,17519,0,21,4,1,4,2,2,0,2,5,1.6666666666666667,False,True,False,0.17484662576687046,0.12481426448736999,0.13420118338933018,25.0,24990001.0,24995.0,15.0,8331.666666666668,5.0,8.333333333333334
Sales,Sales Executive,No,Married,129,28,120,4,3,43,3,2,8863,1,15,3,0,5,3,4,0,4,3,2.3333333333333335,False,False,True,0.17484662576687046,0.12481426448736999,0.13577586206896552,9.0,17816841.0,12663.0,15.0,9849.0,11.666666666666668,7.0
Sales,Sales Executive,No,Single,131,58,682,10,4,37,3,4,24409,0,13,3,0,38,1,10,1,8,5,3.3333333333333335,False,True,True,0.17484662576687046,0.2553191489361702,0.13577586206896552,25.0,192432384.0,69360.0,185.0,46240.0,123.33333333333334,16.666666666666668
Research & Development,Laboratory Technician,No,Married,132,44,489,23,3,67,3,2,25043,4,12,3,1,17,3,2,1,2,4,2.3333333333333335,False,False,True,0.23938223937897848,0.12481426448736999,0.13577586206896552,16.0,4169764.0,8168.0,12.0,4764.666666666667,7.0,9.333333333333334
Human Resources,Human Resources,Yes,Divorced,133,37,807,6,4,63,3,1,23648,4,22,4,0,7,3,2,0,2,7,2.6666666666666665,False,True,True,0.22804546072229726,0.10091743119266336,0.22673012399864786,49.0,4297329.0,14511.0,21.0,5528.0,8.0,18.666666666666664
Research & Development,Research Scientist,No,Single,134,32,827,1,1,71,3,1,15178,1,13,3,0,1,2,0,0,0,6,3.0,False,True,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,36.0,8737936.0,17736.0,6.0,8868.0,3.0,18.0
Research & Development,Laboratory Technician,Yes,Single,137,20,871,6,3,66,2,1,19783,1,18,3,0,1,5,0,1,0,4,3.3333333333333335,True,False,False,0.23938223937897848,0.2553191489361702,0.14686468646864687,16.0,8561476.0,11704.0,4.0,9753.333333333334,3.3333333333333335,13.333333333333334
Research & Development,Research Scientist,No,Single,138,34,665,6,4,41,3,2,12482,1,14,3,0,16,3,13,2,10,4,2.3333333333333335,False,True,False,0.16095890410958943,0.2553191489361702,0.13420118338933018,16.0,23126481.0,19236.0,64.0,11221.0,37.333333333333336,9.333333333333334
Research & Development,Healthcare Representative,No,Divorced,139,37,1040,2,2,100,2,2,15850,5,14,3,1,17,2,0,0,0,2,3.6666666666666665,False,False,True,0.06870368828064846,0.10091743119266336,0.14686468646864687,4.0,26656569.0,10326.0,2.0,18931.0,3.6666666666666665,7.333333333333333
Human Resources,Manager,No,Married,140,59,1420,2,4,32,2,5,21922,9,21,4,1,30,3,2,2,2,3,3.6666666666666665,False,False,False,0.04905041685272943,0.12481426448736999,0.22673012399864786,9.0,355096336.0,56532.0,9.0,69094.66666666666,11.0,11.0
Research & Development,Research Director,No,Married,141,50,1115,1,3,73,3,5,9755,3,19,3,0,28,1,3,0,7,7,1.3333333333333333,True,False,False,0.02533683182797013,0.12481426448736999,0.14686468646864687,49.0,330221584.0,127204.0,56.0,24229.333333333332,10.666666666666666,9.333333333333332
Sales,Sales Executive,Yes,Single,142,25,240,5,3,46,2,2,26959,1,11,3,0,6,1,4,0,3,5,3.3333333333333335,False,True,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,25.0,32993536.0,28720.0,30.0,19146.666666666668,20.0,16.666666666666668
Research & Development,Research Scientist,No,Married,143,25,1280,7,1,64,2,1,26897,1,11,3,2,2,2,2,2,1,3,3.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,9.0,8346321.0,8667.0,6.0,10593.0,7.333333333333333,11.0
Research & Development,Laboratory Technician,No,Single,144,22,534,15,3,59,3,1,23785,1,15,3,0,1,5,0,0,0,3,3.0,False,True,False,0.23938223937897848,0.2553191489361702,0.13577586206896552,9.0,8242641.0,8613.0,0.0,8613.0,0.0,9.0
Research & Development,Healthcare Representative,No,Single,145,51,1456,1,4,30,2,3,25796,3,20,4,0,23,1,12,12,8,7,1.6666666666666667,True,False,False,0.06870368828064846,0.2553191489361702,0.13577586206896552,49.0,56010256.0,52388.0,91.0,12473.333333333334,21.666666666666668,11.666666666666668
Research & Development,Laboratory Technician,Yes,Single,147,34,658,7,3,66,1,2,22887,1,24,4,0,9,3,7,0,6,5,2.6666666666666665,True,False,True,0.23938223937897848,0.2553191489361702,0.14686468646864687,25.0,36893476.0,30370.0,45.0,16197.333333333332,24.0,13.333333333333332
Human Resources,Manager,No,Single,148,54,142,26,3,30,4,4,13871,2,12,3,0,23,3,3,4,4,4,3.6666666666666665,False,False,False,0.04905041685272943,0.2553191489361702,0.22673012399864786,16.0,300259584.0,69312.0,20.0,63536.0,18.333333333333332,14.666666666666666
Research & Development,Laboratory Technician,No,Married,150,24,1127,18,1,52,3,1,13257,0,12,3,1,6,2,3,1,2,4,2.6666666666666665,False,True,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,16.0,7695076.0,11096.0,20.0,7397.333333333333,13.333333333333332,10.666666666666666
Research & Development,Research Scientist,No,Divorced,151,34,1031,6,4,45,2,2,15000,6,15,3,1,12,3,0,0,0,5,2.6666666666666665,False,True,False,0.16095890410958943,0.10091743119266336,0.14686468646864687,25.0,20295025.0,22525.0,5.0,12013.333333333332,2.6666666666666665,13.333333333333332
Sales,Sales Executive,No,Single,152,37,1189,3,3,87,3,3,14506,2,12,3,0,12,3,3,1,3,3,2.6666666666666665,False,True,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,9.0,55175184.0,22284.0,15.0,19808.0,13.333333333333332,8.0
Research & Development,Manager,No,Single,153,34,1354,5,3,45,2,3,5615,2,12,3,0,14,6,10,5,8,6,2.6666666666666665,False,True,False,0.04905041685272943,0.2553191489361702,0.13577586206896552,36.0,135280161.0,69786.0,66.0,31016.0,29.333333333333332,16.0
Sales,Sales Executive,No,Married,154,36,1467,11,2,92,3,3,22952,0,14,3,1,10,6,7,2,8,3,3.0,True,False,False,0.17484662576687046,0.12481426448736999,0.24242313209808733,9.0,94828644.0,29214.0,27.0,29214.0,27.0,9.0
Research & Development,Laboratory Technician,No,Divorced,155,36,922,3,2,39,3,1,2561,5,22,4,1,7,2,0,0,0,3,2.0,False,True,False,0.23938223937897848,0.10091743119266336,0.14686468646864687,9.0,8037225.0,8505.0,3.0,5670.0,2.0,6.0
Sales,Manager,No,Married,158,43,394,26,2,92,3,4,19494,1,12,3,2,25,3,12,4,12,3,3.6666666666666665,True,False,True,0.04905041685272943,0.12481426448736999,0.14686468646864687,9.0,287607681.0,50877.0,75.0,62183.0,91.66666666666666,11.0
Research & Development,Research Scientist,No,Divorced,159,30,1312,23,3,96,1,1,22310,1,25,4,3,10,2,7,0,9,5,2.3333333333333335,True,False,True,0.16095890410958943,0.10091743119266336,0.14686468646864687,25.0,6827769.0,13065.0,50.0,6097.0,23.333333333333336,11.666666666666668
Sales,Sales Executive,No,Married,160,33,750,22,2,95,3,2,15480,0,13,3,1,8,2,7,0,7,4,2.0,False,False,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,16.0,37773316.0,24584.0,28.0,12292.0,14.0,8.0
Research & Development,Research Scientist,Yes,Married,161,56,441,14,4,72,3,1,4510,9,18,3,3,7,2,4,4,3,6,1.6666666666666667,False,True,False,0.16095890410958943,0.12481426448736999,0.14686468646864687,36.0,24631369.0,29778.0,30.0,8271.666666666668,8.333333333333334,10.0
Research & Development,Research Director,No,Single,162,51,684,6,3,51,3,5,6462,7,13,3,0,23,5,18,15,15,4,2.3333333333333335,False,True,True,0.02533683182797013,0.2553191489361702,0.14686468646864687,16.0,381694369.0,78148.0,80.0,45586.333333333336,46.66666666666667,9.333333333333334
Sales,Sales Executive,Yes,Married,163,31,249,6,4,76,1,2,20739,4,18,3,0,12,3,7,7,7,6,2.3333333333333335,False,True,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,36.0,38093584.0,37032.0,42.0,14401.333333333334,16.333333333333336,14.0
Research & Development,Research Scientist,No,Married,164,26,841,6,3,46,2,1,23300,1,19,3,0,5,3,4,4,3,6,2.6666666666666665,False,True,False,0.16095890410958943,0.12481426448736999,0.13420118338933018,36.0,5607424.0,14208.0,30.0,6314.666666666666,13.333333333333332,16.0
Research & Development,Healthcare Representative,Yes,Married,165,58,147,23,4,94,3,3,3465,1,12,3,1,40,3,10,15,6,4,4.0,False,True,False,0.06870368828064846,0.12481426448736999,0.13577586206896552,16.0,106337344.0,41248.0,160.0,41248.0,160.0,16.0
Sales,Sales Representative,Yes,Single,167,19,528,22,1,50,3,1,26820,1,19,3,0,0,2,0,0,0,6,3.6666666666666665,False,True,True,0.3971571172349599,0.2553191489361702,0.22012573203437844,36.0,2805625.0,10050.0,0.0,6141.666666666666,0.0,22.0
Research & Development,Laboratory Technician,No,Married,169,22,594,2,1,100,3,1,19299,0,14,3,1,3,2,1,2,1,3,3.3333333333333335,False,True,True,0.23938223937897848,0.12481426448736999,0.24242313209808733,9.0,6365529.0,7569.0,6.0,8410.0,6.666666666666667,10.0
Research & Development,Manufacturing Director,No,Married,170,49,470,20,4,96,3,2,5549,1,14,3,0,16,2,11,5,11,7,2.3333333333333335,False,True,False,0.06896586105729074,0.12481426448736999,0.13577586206896552,49.0,43125489.0,45969.0,105.0,15323.000000000002,35.0,16.333333333333336
Research & Development,Research Scientist,No,Single,171,43,957,28,3,72,4,1,16090,4,12,3,0,18,2,2,1,2,4,3.0,True,False,False,0.16095890410958943,0.2553191489361702,0.13577586206896552,16.0,22458121.0,18956.0,12.0,14217.0,9.0,12.0
Sales,Sales Executive,No,Single,174,50,809,12,3,77,3,3,6645,4,11,3,0,16,3,2,2,1,3,3.6666666666666665,True,False,False,0.17484662576687046,0.2553191489361702,0.22012573203437844,9.0,84787264.0,27624.0,6.0,33762.666666666664,7.333333333333333,11.0
Sales,Sales Executive,Yes,Married,175,31,542,20,3,71,1,2,24788,3,11,3,1,4,2,2,2,2,5,2.6666666666666665,False,True,False,0.17484662576687046,0.12481426448736999,0.14686468646864687,25.0,20784481.0,22795.0,10.0,12157.333333333332,5.333333333333333,13.333333333333332
Sales,Sales Executive,No,Divorced,176,41,802,9,1,96,3,3,21196,3,13,3,1,12,2,7,0,7,5,3.0,False,True,True,0.17484662576687046,0.10091743119266336,0.14686468646864687,25.0,67059721.0,40945.0,45.0,24567.0,27.0,15.0
Human Resources,Human Resources,No,Married,177,26,1355,25,1,61,3,1,8916,1,23,4,1,8,3,7,5,7,4,3.3333333333333335,False,True,False,0.22804546072229726,0.12481426448736999,0.14686468646864687,16.0,8655364.0,11768.0,32.0,9806.666666666668,26.666666666666668,13.333333333333334
Research & Development,Manufacturing Director,No,Divorced,178,36,216,6,2,84,3,2,2819,6,20,4,2,7,0,2,0,1,5,2.6666666666666665,False,True,True,0.06896586105729074,0.10091743119266336,0.13577586206896552,25.0,24413481.0,24705.0,15.0,13176.0,8.0,13.333333333333332
Research & Development,Manufacturing Director,Yes,Single,179,51,1150,8,4,53,1,3,25150,2,15,3,0,18,2,2,0,3,3,3.0,True,False,True,0.06896586105729074,0.2553191489361702,0.14686468646864687,9.0,113422500.0,31950.0,12.0,31950.0,12.0,9.0
Sales,Sales Executive,No,Married,182,39,1329,4,4,47,2,2,14590,4,14,3,1,17,1,11,5,9,3,3.3333333333333335,False,True,False,0.17484662576687046,0.12481426448736999,0.14686468646864687,9.0,34833604.0,17706.0,45.0,19673.333333333336,50.0,10.0
Sales,Sales Executive,No,Married,183,25,959,28,3,41,2,2,24835,2,18,3,0,6,3,2,2,2,4,2.6666666666666665,False,True,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,16.0,74632321.0,34556.0,8.0,23037.333333333332,5.333333333333333,10.666666666666666
Human Resources,Human Resources,No,Married,184,30,1240,9,3,48,3,2,13982,0,19,3,0,12,2,9,4,7,6,3.6666666666666665,False,True,True,0.22804546072229726,0.12481426448736999,0.22673012399864786,36.0,40284409.0,38082.0,66.0,23272.333333333332,40.33333333333333,22.0
Research & Development,Laboratory Technician,Yes,Single,190,32,1033,9,3,41,3,1,10224,7,22,4,0,10,2,4,0,4,5,1.0,False,True,False,0.23938223937897848,0.2553191489361702,0.13577586206896552,25.0,17640000.0,21000.0,25.0,4200.0,5.0,5.0
Research & Development,Research Scientist,No,Single,192,45,1316,29,3,83,3,1,9752,5,13,3,0,9,2,5,0,3,4,3.0,False,True,True,0.16095890410958943,0.2553191489361702,0.13577586206896552,16.0,11916304.0,13808.0,24.0,10356.0,18.0,12.0
Research & Development,Research Scientist,No,Single,193,38,364,3,5,32,3,2,2302,3,20,4,0,19,2,2,2,2,5,3.0,False,True,False,0.16095890410958943,0.2553191489361702,0.24242313209808733,25.0,18636489.0,21585.0,15.0,12951.0,9.0,15.0
Research & Development,Research Scientist,No,Single,194,30,438,18,3,75,3,1,23910,1,14,3,0,5,4,4,0,4,5,2.3333333333333335,False,True,False,0.16095890410958943,0.2553191489361702,0.14686468646864687,25.0,6927424.0,13160.0,25.0,6141.333333333334,11.666666666666668,11.666666666666668
Sales,Sales Executive,No,Divorced,195,32,689,9,2,35,1,2,22812,0,17,3,3,9,2,7,0,7,2,4.0,True,False,True,0.17484662576687046,0.10091743119266336,0.13577586206896552,4.0,21790224.0,9336.0,16.0,18672.0,32.0,8.0
Research & Development,Research Scientist,No,Divorced,197,30,201,5,3,84,3,1,10415,5,14,3,1,8,3,2,2,2,6,3.0,False,True,False,0.16095890410958943,0.10091743119266336,0.24242313209808733,36.0,10265616.0,19224.0,18.0,9612.0,9.0,18.0
Research & Development,Laboratory Technician,No,Single,198,30,1427,2,1,35,2,1,11162,0,13,3,0,6,3,3,1,2,3,3.3333333333333335,False,True,True,0.23938223937897848,0.2553191489361702,0.13577586206896552,9.0,7398400.0,8160.0,15.0,9066.666666666668,16.666666666666668,10.0
Research & Development,Manager,No,Divorced,199,41,857,10,3,91,2,4,12888,4,13,3,1,21,2,6,7,7,7,2.3333333333333335,True,False,True,0.04905041685272943,0.10091743119266336,0.14686468646864687,49.0,295186761.0,120267.0,49.0,40089.0,16.333333333333336,16.333333333333336
Research & Development,Laboratory Technician,No,Married,200,41,933,9,4,94,3,1,6961,2,21,4,1,7,2,0,1,4,6,2.6666666666666665,False,True,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,36.0,5008644.0,13428.0,30.0,5968.0,13.333333333333332,16.0
Research & Development,Laboratory Technician,No,Single,201,19,1181,3,1,79,3,1,16102,1,14,3,0,1,3,0,0,0,5,2.6666666666666665,False,True,False,0.23938223937897848,0.2553191489361702,0.13577586206896552,25.0,2199289.0,7415.0,5.0,3954.6666666666665,2.6666666666666665,13.333333333333332
Research & Development,Research Scientist,No,Divorced,202,40,1395,26,3,54,3,2,8504,1,11,3,1,20,2,7,2,13,5,1.6666666666666667,True,False,False,0.16095890410958943,0.10091743119266336,0.13577586206896552,25.0,31416025.0,28025.0,100.0,9341.666666666668,33.333333333333336,8.333333333333334
Sales,Sales Executive,No,Married,204,35,662,1,5,94,3,3,11439,1,13,3,2,10,3,8,0,6,5,2.0,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,25.0,53217025.0,36475.0,50.0,14590.0,20.0,10.0
Sales,Sales Representative,No,Married,205,53,1436,6,2,34,3,2,16047,2,20,4,1,13,3,7,4,5,7,3.0,False,True,True,0.3971571172349599,0.12481426448736999,0.22012573203437844,49.0,5317636.0,16142.0,49.0,6918.0,21.0,21.0
Research & Development,Laboratory Technician,No,Divorced,206,45,194,9,3,60,3,2,10901,8,18,3,1,20,2,9,0,15,7,2.3333333333333335,False,True,True,0.23938223937897848,0.10091743119266336,0.14686468646864687,49.0,5513104.0,16436.0,119.0,5478.666666666667,39.66666666666667,16.333333333333336
Sales,Sales Executive,No,Single,207,32,967,8,3,43,3,3,15589,1,14,3,0,9,2,8,3,7,3,3.3333333333333335,True,False,False,0.17484662576687046,0.2553191489361702,0.22012573203437844,9.0,80964004.0,26994.0,27.0,29993.333333333336,30.0,10.0
Research & Development,Manufacturing Director,No,Married,208,29,1496,1,1,41,3,2,26283,1,13,3,1,10,1,7,0,9,4,2.6666666666666665,False,False,True,0.06896586105729074,0.12481426448736999,0.24242313209808733,16.0,18653761.0,17276.0,40.0,11517.333333333332,26.666666666666664,10.666666666666666
Research & Development,Manufacturing Director,No,Married,211,51,1169,7,4,34,2,2,13983,2,17,3,0,10,2,0,0,0,4,2.6666666666666665,False,True,True,0.06896586105729074,0.12481426448736999,0.13577586206896552,16.0,37601424.0,24528.0,4.0,16352.0,2.6666666666666665,10.666666666666666
Research & Development,Research Scientist,No,Married,214,58,1145,9,3,75,2,1,11873,4,20,4,1,9,3,0,0,0,7,2.0,False,True,False,0.16095890410958943,0.12481426448736999,0.13577586206896552,49.0,11195716.0,23422.0,7.0,6692.0,2.0,14.0
Sales,Sales Executive,No,Married,215,40,630,4,4,67,2,3,8552,7,11,3,1,15,2,11,2,11,4,2.6666666666666665,False,True,True,0.17484662576687046,0.12481426448736999,0.22012573203437844,16.0,117831025.0,43420.0,48.0,28946.666666666664,32.0,10.666666666666666
Sales,Sales Representative,No,Married,216,34,303,2,4,75,3,1,11314,6,18,3,1,6,3,3,1,2,4,3.3333333333333335,True,False,False,0.3971571172349599,0.12481426448736999,0.22012573203437844,16.0,4977361.0,8924.0,16.0,7436.666666666667,13.333333333333334,13.333333333333334
Research & Development,Research Scientist,No,Married,217,22,1256,19,1,80,3,1,11992,1,24,4,2,2,6,2,2,2,3,2.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,9.0,5396329.0,6969.0,6.0,6194.666666666666,5.333333333333333,8.0
Research & Development,Research Scientist,No,Divorced,218,27,691,9,3,57,3,1,5970,6,18,3,1,6,1,2,2,2,7,3.3333333333333335,False,False,True,0.16095890410958943,0.10091743119266336,0.13577586206896552,49.0,4096576.0,14168.0,14.0,6746.666666666667,6.666666666666667,23.333333333333336
Research & Development,Research Scientist,No,Married,221,28,440,21,3,42,3,1,6672,1,11,3,1,5,2,2,0,2,5,3.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,25.0,7360369.0,13565.0,25.0,9043.333333333334,16.666666666666668,16.666666666666668
Research & Development,Healthcare Representative,No,Divorced,223,57,334,24,2,83,4,3,23402,3,16,3,1,12,2,3,1,4,6,3.0,False,True,True,0.06870368828064846,0.10091743119266336,0.14686468646864687,36.0,89094721.0,56634.0,30.0,28317.0,15.0,18.0
Research & Development,Research Scientist,No,Divorced,224,27,1450,3,3,79,2,1,25326,1,15,3,1,1,2,1,0,1,6,3.3333333333333335,False,False,True,0.16095890410958943,0.10091743119266336,0.13577586206896552,36.0,6584356.0,15396.0,6.0,8553.333333333334,3.3333333333333335,20.0
Research & Development,Manager,No,Single,226,50,1452,11,3,53,3,5,17053,3,15,3,0,21,5,4,4,4,5,2.3333333333333335,False,True,False,0.04905041685272943,0.2553191489361702,0.14686468646864687,25.0,397045476.0,99630.0,25.0,46494.0,11.666666666666668,11.666666666666668
Research & Development,Research Scientist,No,Divorced,227,41,465,14,3,56,3,1,4609,4,12,3,1,13,2,8,1,8,4,1.6666666666666667,False,True,True,0.16095890410958943,0.10091743119266336,0.14686468646864687,16.0,6007401.0,9804.0,36.0,4085.0,15.0,6.666666666666667
Sales,Sales Executive,No,Married,228,30,1339,5,3,41,3,3,8053,2,12,3,1,12,2,9,7,4,3,3.0,False,True,False,0.17484662576687046,0.12481426448736999,0.14686468646864687,9.0,88717561.0,28257.0,30.0,28257.0,30.0,9.0
Sales,Sales Executive,No,Single,230,38,702,1,4,59,2,2,12930,4,22,4,0,12,2,3,0,7,2,2.6666666666666665,False,True,False,0.17484662576687046,0.2553191489361702,0.14686468646864687,4.0,75446596.0,17372.0,16.0,23162.666666666664,21.333333333333332,5.333333333333333
Research & Development,Research Scientist,No,Single,231,32,120,6,5,43,3,1,12430,3,20,4,0,8,2,4,1,4,4,2.3333333333333335,False,True,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,16.0,9229444.0,12152.0,20.0,7088.666666666667,11.666666666666668,9.333333333333334
Research & Development,Research Scientist,No,Married,233,27,1157,17,3,51,3,1,13364,0,16,3,1,6,3,2,1,1,7,3.0,False,True,True,0.16095890410958943,0.12481426448736999,0.24242313209808733,49.0,9351364.0,21406.0,35.0,9174.0,15.0,21.0
Sales,Sales Representative,Yes,Single,235,19,602,1,1,100,1,1,20989,0,21,4,0,1,5,0,0,0,5,1.6666666666666667,True,False,False,0.3971571172349599,0.2553191489361702,0.24242313209808733,25.0,5405625.0,11625.0,0.0,3875.0,0.0,8.333333333333334
Research & Development,Laboratory Technician,No,Single,238,36,1480,3,2,30,3,1,15062,4,12,3,0,13,3,7,7,2,6,3.0,True,False,True,0.23938223937897848,0.2553191489361702,0.13577586206896552,36.0,4359744.0,12528.0,48.0,6264.0,24.0,18.0
Research & Development,Laboratory Technician,No,Divorced,239,30,111,9,3,66,3,2,11012,1,11,3,2,12,4,9,6,10,6,2.3333333333333335,False,False,True,0.23938223937897848,0.10091743119266336,0.13577586206896552,36.0,9437184.0,18432.0,72.0,7168.0,28.0,14.0
Sales,Sales Executive,No,Divorced,240,45,1268,4,2,30,3,2,6319,4,11,3,1,9,3,4,0,3,6,1.6666666666666667,False,True,False,0.17484662576687046,0.10091743119266336,0.14686468646864687,36.0,25060036.0,30036.0,30.0,8343.333333333334,8.333333333333334,10.0
Research & Development,Research Scientist,No,Divorced,241,56,713,8,3,67,3,1,13939,4,18,3,1,19,3,2,2,2,7,2.3333333333333335,False,True,False,0.16095890410958943,0.10091743119266336,0.14686468646864687,49.0,18122049.0,29799.0,14.0,9933.0,4.666666666666667,16.333333333333336
